#name (cmd = mergePeaks -d 200 Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_200_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chr2R-3289795-1	chr2R	3289695	3289895	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3031
Merged-chr2R-3295410-1	chr2R	3295310	3295510	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3034
Merged-chr2R-3328134-1	chr2R	3328034	3328234	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3039
Merged-chr2R-14733844-1	chr2R	14733744	14733944	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4647
Merged-chr2R-14752325-1	chr2R	14752225	14752425	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4652
Merged-chr2L-2807433-2	chr2L	2807257	2807609	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_305a,Insv_ChIPnexus_peak_305b
Merged-chr2R-3439416-1	chr2R	3439316	3439516	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3068
Merged-chr2R-3439823-1	chr2R	3439723	3439923	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3069
Merged-chr3L-22627385-2	chr3L	22627251	22627519	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_8441a,Insv_ChIPnexus_peak_8441b
Merged-chr2R-15141453-1	chr2R	15141353	15141553	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4679
Merged-chr2R-3477653-1	chr2R	3477553	3477753	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3071
Merged-chr2R-3508477-1	chr2R	3508377	3508577	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3075
Merged-chr2R-15171509-1	chr2R	15171409	15171609	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4686
Merged-chr2R-15192595-1	chr2R	15192495	15192695	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4692
Merged-chr2R-15272036-1	chr2R	15271936	15272136	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4699
Merged-chr2R-3614751-1	chr2R	3614651	3614851	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3092
Merged-chr2R-3641044-1	chr2R	3640944	3641144	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3094
Merged-chr2R-3644649-1	chr2R	3644549	3644749	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3095
Merged-chr2R-3658725-1	chr2R	3658625	3658825	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3096
Merged-chr2L-4170121-1	chr2L	4170021	4170221	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_469a
Merged-chr2L-4170366-1	chr2L	4170266	4170466	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_469c
Merged-chr2R-16720004-2	chr2R	16719863	16720145	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_4851a,Insv_ChIPnexus_peak_4851b
Merged-chr3L-3729054-2	chr3L	3728917	3729191	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_6042a,Insv_ChIPnexus_peak_6042b
Merged-chrX-1052775-1	chrX	1052675	1052875	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12515
Merged-chrX-1063717-1	chrX	1063617	1063817	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12519
Merged-chr2L-9613585-3	chr2L	9613345	9613787	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	3				Insv_ChIPnexus_peak_1251b,Insv_ChIPnexus_peak_1251c,Insv_ChIPnexus_peak_1251d
Merged-chrX-1067075-1	chrX	1066975	1067175	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12522
Merged-chr3L-14178623-1	chr3L	14178523	14178723	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7249c
Merged-chr3R-16981708-1	chr3R	16981608	16981808	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10822a
Merged-chr3R-16981987-1	chr3R	16981887	16982087	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10822b
Merged-chrX-1172925-1	chrX	1172825	1173025	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12536
Merged-chrX-1180342-1	chrX	1180242	1180442	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12537
Merged-chr4-659395-1	chr4	659295	659495	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12173b
Merged-chr3R-16983026-1	chr3R	16982926	16983126	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10823d
Merged-chr3R-27754234-1	chr3R	27754134	27754334	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12013a
Merged-chrX-1287036-1	chrX	1286936	1287136	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12550
Merged-chr3R-18193494-1	chr3R	18193394	18193594	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10985b
Merged-chrX-1417520-1	chrX	1417420	1417620	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12564
Merged-chrX-1517017-1	chrX	1516917	1517117	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12567
Merged-chr3R-17006616-2	chr3R	17006479	17006753	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_10826a,Insv_ChIPnexus_peak_10826b
Merged-chrX-1546697-1	chrX	1546597	1546797	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12572
Merged-chrX-1559043-1	chrX	1558943	1559143	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12573
Merged-chrX-1653671-1	chrX	1653571	1653771	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12579
Merged-chrX-1666824-1	chrX	1666724	1666924	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12580
Merged-chr3L-710352-1	chr3L	710252	710452	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5652c
Merged-chr3L-710672-2	chr3L	710500	710844	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_5652d,Insv_ChIPnexus_peak_5652e
Merged-chr3R-4646513-1	chr3R	4646413	4646613	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9246b
Merged-chr3R-25694690-2	chr3R	25694562	25694818	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_11780a,Insv_ChIPnexus_peak_11780b
Merged-chrX-5507307-1	chrX	5507207	5507407	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12982c
Merged-chr3R-4671954-1	chr3R	4671854	4672054	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9249a
Merged-chr3R-4672304-2	chr3R	4672166	4672443	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_9249c,Insv_ChIPnexus_peak_9249d
Merged-chr2L-16595936-2	chr2L	16595807	16596066	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_2050a,Insv_ChIPnexus_peak_2050b
Merged-chr2L-15306769-1	chr2L	15306669	15306869	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1902c
Merged-chrX-5529903-2	chrX	5529773	5530033	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_12984a,Insv_ChIPnexus_peak_12984b
Merged-chr3R-13619772-1	chr3R	13619672	13619872	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10421a
Merged-chrX-3705599-1	chrX	3705499	3705699	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12825d
Merged-chr3R-13620256-1	chr3R	13620156	13620356	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10422b
Merged-chr3R-13620803-1	chr3R	13620703	13620903	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10423a
Merged-chr3R-13621232-1	chr3R	13621132	13621332	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10423c
Merged-chr3R-24431782-2	chr3R	24431639	24431926	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_11626a,Insv_ChIPnexus_peak_11626b
Merged-chr3R-24432098-1	chr3R	24431998	24432198	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11626e
Merged-chrX-14543997-1	chrX	14543897	14544097	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14018b
Merged-chr3L-12854804-1	chr3L	12854704	12854904	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7103
Merged-chr3L-12999812-1	chr3L	12999712	12999912	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7106
Merged-chr3R-731728-1	chr3R	731628	731828	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8714
Merged-chr3L-13009091-1	chr3L	13008991	13009191	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7111
Merged-chr3L-13028411-1	chr3L	13028311	13028511	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7117
Merged-chr3R-788575-1	chr3R	788475	788675	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8724
Merged-chr3R-867050-1	chr3R	866950	867150	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8735
Merged-chr3R-868084-1	chr3R	867984	868184	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8736
Merged-chr2L-7138603-1	chr2L	7138503	7138703	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_873a
Merged-chr3R-14870555-1	chr3R	14870455	14870655	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10589b
Merged-chr2L-7152144-1	chr2L	7152044	7152244	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_874a
Merged-chr3R-952796-1	chr3R	952696	952896	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8752
Merged-chr3R-1026577-1	chr3R	1026477	1026677	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8760
Merged-chr3R-1049131-1	chr3R	1049031	1049231	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8766
Merged-chr3R-1077515-1	chr3R	1077415	1077615	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8773
Merged-chr3R-1088586-1	chr3R	1088486	1088686	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8776
Merged-chr3L-13514930-1	chr3L	13514830	13515030	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7172
Merged-chr3L-13657949-1	chr3L	13657849	13658049	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7179
Merged-chr3R-1496802-1	chr3R	1496702	1496902	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8852b
Merged-chr3R-1109618-1	chr3R	1109518	1109718	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8782
Merged-chr3R-1124907-1	chr3R	1124807	1125007	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8784
Merged-chr3R-1152110-1	chr3R	1152010	1152210	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8788
Merged-chr3L-13675916-1	chr3L	13675816	13676016	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7185
Merged-chr3L-16704854-1	chr3L	16704754	16704954	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7653b
Merged-chr3L-16705635-1	chr3L	16705535	16705735	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7655a
Merged-chr2R-10244801-2	chr2R	10244675	10244928	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_4050a,Insv_ChIPnexus_peak_4050b
Merged-chrX-207231-1	chrX	207131	207331	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12420a
Merged-chr3L-16734985-1	chr3L	16734885	16735085	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7658b
Merged-chrX-12097893-1	chrX	12097793	12097993	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13783b
Merged-chrX-255632-1	chrX	255532	255732	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12421a
Merged-chr2R-10314644-1	chr2R	10314544	10314744	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4054a
Merged-chr3L-7862096-1	chr3L	7861996	7862196	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6458c
Merged-chr3R-21192443-2	chr3R	21192306	21192581	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_11381a,Insv_ChIPnexus_peak_11381b
Merged-chr2R-9433020-1	chr2R	9432920	9433120	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3907b
Merged-chrX-10751678-1	chrX	10751578	10751778	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13626c
Merged-chr2L-22131355-1	chr2L	22131255	22131455	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2706a
Merged-chr2R-10321928-2	chr2R	10321778	10322078	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_4057a,Insv_ChIPnexus_peak_4057b
Merged-chrX-10760333-1	chrX	10760233	10760433	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13628b
Merged-chr2R-3712736-1	chr2R	3712636	3712836	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3103
Merged-chr2R-15327656-1	chr2R	15327556	15327756	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4711
Merged-chr2R-3819918-1	chr2R	3819818	3820018	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3112
Merged-chr2R-3826633-1	chr2R	3826533	3826733	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3113
Merged-chr2R-3843621-1	chr2R	3843521	3843721	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3117
Merged-chr2R-15368812-1	chr2R	15368712	15368912	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4722
Merged-chr2R-3860026-1	chr2R	3859926	3860126	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3124
Merged-chr2R-3875607-1	chr2R	3875507	3875707	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3127
Merged-chr2R-15506424-1	chr2R	15506324	15506524	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4731
Merged-chr2R-15517113-1	chr2R	15517013	15517213	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4733
Merged-chr2R-15539189-1	chr2R	15539089	15539289	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4736
Merged-chr2R-3940294-1	chr2R	3940194	3940394	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3138
Merged-chr2R-3940915-1	chr2R	3940815	3941015	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3139
Merged-chr2R-3951395-1	chr2R	3951295	3951495	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3140
Merged-chr2R-3967593-1	chr2R	3967493	3967693	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3145
Merged-chr2R-3976934-1	chr2R	3976834	3977034	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3149
Merged-chr2R-15703765-1	chr2R	15703665	15703865	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4757
Merged-chr2R-4018878-1	chr2R	4018778	4018978	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3155
Merged-chr2R-4025270-1	chr2R	4025170	4025370	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3156
Merged-chr2R-4033476-1	chr2R	4033376	4033576	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3157
Merged-chr3R-7520558-3	chr3R	7520360	7520744	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	3				Insv_ChIPnexus_peak_9652b,Insv_ChIPnexus_peak_9652c,Insv_ChIPnexus_peak_9652d
Merged-chr2R-15758134-1	chr2R	15758034	15758234	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4761
Merged-chr2R-15782317-1	chr2R	15782217	15782417	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4763
Merged-chr2R-15829248-1	chr2R	15829148	15829348	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4765
Merged-chr2R-15852265-1	chr2R	15852165	15852365	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4766
Merged-chr2R-15885116-1	chr2R	15885016	15885216	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4768
Merged-chr2R-15999022-1	chr2R	15998922	15999122	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4786
Merged-chr2R-4308257-1	chr2R	4308157	4308357	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3185
Merged-chr2R-4350952-1	chr2R	4350852	4351052	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3187
Merged-chr2R-4440848-1	chr2R	4440748	4440948	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3189
Merged-chr2R-16114758-1	chr2R	16114658	16114858	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4792
Merged-chr2R-4519509-1	chr2R	4519409	4519609	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3198
Merged-chr3R-7567534-1	chr3R	7567434	7567634	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9657a
Merged-chr3L-2851993-2	chr3L	2851856	2852130	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_5904a,Insv_ChIPnexus_peak_5904b
Merged-chr3L-2852313-1	chr3L	2852213	2852413	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5905a
Merged-chr3L-2864645-1	chr3L	2864545	2864745	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5907b
Merged-chr3R-18312901-1	chr3R	18312801	18313001	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11005
Merged-chr3R-18329244-1	chr3R	18329144	18329344	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11009
Merged-chr3L-22734883-1	chr3L	22734783	22734983	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8459b
Merged-chr3L-22735374-1	chr3L	22735274	22735474	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8459d
Merged-chr3L-22735711-1	chr3L	22735611	22735811	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8459f
Merged-chrX-1900057-1	chrX	1899957	1900157	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12615
Merged-chr3R-18406419-1	chr3R	18406319	18406519	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11016
Merged-chr2R-16822709-1	chr2R	16822609	16822809	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4867b
Merged-chrX-1965330-1	chrX	1965230	1965430	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12624
Merged-chr3L-3818623-1	chr3L	3818523	3818723	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6057a
Merged-chr3R-18452372-1	chr3R	18452272	18452472	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11023
Merged-chr2L-8578556-1	chr2L	8578456	8578656	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1102a
Merged-chr4-691125-1	chr4	691025	691225	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12183b
Merged-chrX-8486077-1	chrX	8485977	8486177	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13385b
Merged-chrX-8486670-1	chrX	8486570	8486770	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13385f
Merged-chrX-8486928-1	chrX	8486828	8487028	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13385g
Merged-chr3R-18605588-1	chr3R	18605488	18605688	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11046
Merged-chrX-16316738-1	chrX	16316638	16316838	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14262c
Merged-chrX-8500511-4	chrX	8500274	8500754	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	4				Insv_ChIPnexus_peak_13386a,Insv_ChIPnexus_peak_13386b,Insv_ChIPnexus_peak_13386c,Insv_ChIPnexus_peak_13386d
Merged-chrX-2108287-1	chrX	2108187	2108387	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12658
Merged-chr3R-18695399-1	chr3R	18695299	18695499	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11051
Merged-chr2L-9757647-1	chr2L	9757547	9757747	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1265c
Merged-chr2L-9758022-1	chr2L	9757922	9758122	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1265e
Merged-chr2L-20263653-2	chr2L	20263488	20263818	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	2				Insv_ChIPnexus_peak_2467a,Insv_ChIPnexus_peak_2467b
Merged-chrX-2116703-1	chrX	2116603	2116803	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12661
Merged-chrX-2152910-1	chrX	2152810	2153010	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12666
Merged-chr3R-18784577-1	chr3R	18784477	18784677	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11060
Merged-chr3R-18839437-1	chr3R	18839337	18839537	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11063
Merged-chrX-2174740-1	chrX	2174640	2174840	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12671
Merged-chr2L-8619977-1	chr2L	8619877	8620077	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1106b
Merged-chr3R-18983596-1	chr3R	18983496	18983696	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11077
Merged-chrX-2234294-1	chrX	2234194	2234394	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12687
Merged-chr3R-19040655-1	chr3R	19040555	19040755	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11083
Merged-chr3R-19047215-1	chr3R	19047115	19047315	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11085
Merged-chrX-2277344-1	chrX	2277244	2277444	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12694
Merged-chrX-2282185-1	chrX	2282085	2282285	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12696
Merged-chr3R-19157155-1	chr3R	19157055	19157255	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11099
