#name (cmd = mergePeaks -d 25 Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_25_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chrU-3396284-1	chrU	3396272	3396296	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12318
Merged-chrU-3575551-1	chrU	3575539	3575563	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12319
Merged-chr3R-17959579-1	chr3R	17959567	17959591	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10961b
Merged-chr2L-10413930-1	chr2L	10413918	10413942	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1391a
Merged-chrX-13219916-1	chrX	13219904	13219928	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13920
Merged-chrX-13228985-1	chrX	13228973	13228997	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13921
Merged-chr3L-5139043-1	chr3L	5139031	5139055	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6187b
Merged-chrX-13295481-1	chrX	13295469	13295493	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13933
Merged-chrX-13421403-1	chrX	13421391	13421415	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13937
Merged-chrX-13442630-1	chrX	13442618	13442642	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13938
Merged-chrX-13457624-1	chrX	13457612	13457636	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13939
Merged-chrX-16171969-1	chrX	16171957	16171981	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14231a
Merged-chrX-13506118-1	chrX	13506106	13506130	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13941
Merged-chrX-13528692-1	chrX	13528680	13528704	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13947
Merged-chrX-13540603-1	chrX	13540591	13540615	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13949
Merged-chr2L-21220570-1	chr2L	21220558	21220582	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2596a
Merged-chr2L-21220621-1	chr2L	21220609	21220633	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2596b
Merged-chr2L-21220883-1	chr2L	21220871	21220895	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2596d
Merged-chr2L-21221259-1	chr2L	21221247	21221271	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2596g
Merged-chrU-6140693-1	chrU	6140681	6140705	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12350
Merged-chrU-7425659-1	chrU	7425647	7425671	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12359
Merged-chr2R-8803385-1	chr2R	8803373	8803397	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3799b
Merged-chr2R-8803445-1	chr2R	8803433	8803457	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_3799c
Merged-chrX-13649395-1	chrX	13649383	13649407	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13961
Merged-chrU-7925197-1	chrU	7925185	7925209	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12362
Merged-chr2L-21238073-1	chr2L	21238061	21238085	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2598c
Merged-chr2L-21238468-1	chr2L	21238456	21238480	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2598e
Merged-chrX-13884833-1	chrX	13884821	13884845	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13977
Merged-chr2L-9570359-1	chr2L	9570347	9570371	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1236a
Merged-chr2L-9570415-1	chr2L	9570403	9570427	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1236b
Merged-chrU-8880335-1	chrU	8880323	8880347	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12375
Merged-chrX-17389204-1	chrX	17389192	17389216	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14395a
Merged-chrX-13924107-1	chrX	13924095	13924119	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13985
Merged-chr2L-9576847-1	chr2L	9576835	9576859	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1237b
Merged-chrU-9515948-1	chrU	9515936	9515960	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12383
Merged-chrX-14086352-1	chrX	14086340	14086364	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13992
Merged-chrX-14107698-1	chrX	14107686	14107710	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13998
Merged-chrX-20341-1	chrX	20329	20353	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12393
Merged-chr2L-10432254-1	chr2L	10432242	10432266	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1399b
Merged-chr2L-9578924-1	chr2L	9578912	9578936	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1239b
Merged-chr2L-9579010-1	chr2L	9578998	9579022	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1239c
Merged-chr2L-9579260-1	chr2L	9579248	9579272	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1239d
Merged-chr2R-13223285-1	chr2R	13223273	13223297	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4430b
Merged-chr2R-13223448-1	chr2R	13223436	13223460	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4430c
Merged-chr3L-12118325-1	chr3L	12118313	12118337	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6996a
Merged-chrX-3588947-1	chrX	3588935	3588959	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12801a
Merged-chr3L-20778363-1	chr3L	20778351	20778375	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8187b
Merged-chrX-5418732-1	chrX	5418720	5418744	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12962a
Merged-chrX-5418841-1	chrX	5418829	5418853	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12962b
Merged-chr2L-18356987-1	chr2L	18356975	18356999	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2190a
Merged-chr2L-18357339-1	chr2L	18357327	18357351	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2190d
Merged-chr3L-12125267-1	chr3L	12125255	12125279	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6998b
Merged-chrX-3598365-1	chrX	3598353	3598377	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12803a
Merged-chrX-3598690-1	chrX	3598678	3598702	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12803d
Merged-chr3L-11038566-1	chr3L	11038554	11038578	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6839b
Merged-chrX-5430958-1	chrX	5430946	5430970	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12964a
Merged-chrX-5431148-1	chrX	5431136	5431160	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12964b
Merged-chr2R-14328414-1	chr2R	14328402	14328426	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4596a
Merged-chrX-3613876-1	chrX	3613864	3613888	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12804a
Merged-chrX-3614061-1	chrX	3614049	3614073	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12804b
Merged-chrX-3614771-1	chrX	3614759	3614783	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12805b
Merged-chr2R-13281531-1	chr2R	13281519	13281543	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4437a
Merged-chr2R-13282018-1	chr2R	13282006	13282030	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4437d
Merged-chr3R-25600545-1	chr3R	25600533	25600557	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11764b
Merged-chr2L-18369743-1	chr2L	18369731	18369755	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2194c
Merged-chr3L-23259362-1	chr3L	23259350	23259374	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8514
Merged-chr3L-23264231-1	chr3L	23264219	23264243	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8516
Merged-chr2L-18443250-1	chr2L	18443238	18443262	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2198a
Merged-chr2L-18443539-1	chr2L	18443527	18443551	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2198b
Merged-chr3L-23431658-1	chr3L	23431646	23431670	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8520
Merged-chr3L-23525303-1	chr3L	23525291	23525315	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8523
Merged-chr3R-24166523-1	chr3R	24166511	24166535	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11609b
Merged-chr3L-24362008-1	chr3L	24361996	24362020	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8545
Merged-chr3LHet-320081-1	chr3LHet	320069	320093	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8553
Merged-chr3LHet-364084-1	chr3LHet	364072	364096	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8555
Merged-chr3LHet-380929-1	chr3LHet	380917	380941	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8557
Merged-chr3LHet-648406-1	chr3LHet	648394	648418	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8559
Merged-chr3R-1432262-1	chr3R	1432250	1432274	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8830a
Merged-chr3LHet-684080-1	chr3LHet	684068	684092	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8561
Merged-chr3LHet-977553-1	chr3LHet	977541	977565	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8573
Merged-chr2L-7048726-1	chr2L	7048714	7048738	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_857b
Merged-chr2L-7048912-1	chr2L	7048900	7048924	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_857c
Merged-chr2L-7049183-1	chr2L	7049171	7049195	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_857d
Merged-chr3LHet-1250082-1	chr3LHet	1250070	1250094	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8582
Merged-chr3LHet-1952955-1	chr3LHet	1952943	1952967	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8587
Merged-chr3LHet-2022962-1	chr3LHet	2022950	2022974	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8588
Merged-chr3R-2674610-1	chr3R	2674598	2674622	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8995c
Merged-chr3L-17981355-1	chr3L	17981343	17981367	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7794a
Merged-chr3L-17981453-1	chr3L	17981441	17981465	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7794b
Merged-chr2R-11419849-1	chr2R	11419837	11419861	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4190b
Merged-chr3R-2680185-1	chr3R	2680173	2680197	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_8998a
Merged-chr2R-1861886-1	chr2R	1861874	1861898	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2841a
Merged-chr2R-11428888-1	chr2R	11428876	11428900	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4191a
Merged-chr3L-17991163-1	chr3L	17991151	17991175	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7797a
Merged-chr3L-17991412-1	chr3L	17991400	17991424	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7797b
Merged-chr2R-11429880-1	chr2R	11429868	11429892	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4192a
Merged-chr3L-16619491-1	chr3L	16619479	16619503	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7638b
Merged-chrX-1406985-1	chrX	1406973	1406997	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12561a
Merged-chrX-80055-1	chrX	80043	80067	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12401a
Merged-chrX-80120-1	chrX	80108	80132	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12401b
Merged-chr2L-12589524-1	chr2L	12589512	12589536	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1642c
Merged-chr2R-1874490-1	chr2R	1874478	1874502	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2844a
Merged-chr3R-19883147-1	chr3R	19883135	19883159	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11200b
Merged-chr3R-19883398-1	chr3R	19883386	19883410	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11200c
Merged-chr2R-20868804-1	chr2R	20868792	20868816	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5396b
Merged-chr3R-21019512-1	chr3R	21019500	21019524	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11361c
Merged-chr3R-21019632-1	chr3R	21019620	21019644	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11361d
Merged-chrX-1411757-1	chrX	1411745	1411769	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12563a
Merged-chrX-1411888-1	chrX	1411876	1411900	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12563b
Merged-chr2L-12602994-1	chr2L	12602982	12603006	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1643a
Merged-chr3L-8917255-1	chr3L	8917243	8917267	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6599a
Merged-chr2L-12603508-1	chr2L	12603496	12603520	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1644a
Merged-chr2L-12603744-1	chr2L	12603732	12603756	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1644b
Merged-chr2R-19785793-1	chr2R	19785781	19785805	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_5238b
Merged-chr3R-21046565-1	chr3R	21046553	21046577	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11363b
Merged-chr2L-12618214-1	chr2L	12618202	12618226	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1645b
Merged-chrX-10680068-1	chrX	10680056	10680080	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13607a
Merged-chr3R-21047269-1	chr3R	21047257	21047281	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_11364b
Merged-chr3R-10550007-1	chr3R	10549995	10550019	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10003b
Merged-chrX-10700100-1	chrX	10700088	10700112	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13609a
Merged-chrX-10700182-1	chrX	10700170	10700194	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13609b
Merged-chr2R-13535607-1	chr2R	13535595	13535619	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4502
Merged-chrX-19537143-1	chrX	19537131	19537155	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14647b
Merged-chrX-19537303-1	chrX	19537291	19537315	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14647c
Merged-chr3R-10568083-1	chr3R	10568071	10568095	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10006b
Merged-chr3R-10568540-1	chr3R	10568528	10568552	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10006d
Merged-chr2R-13648092-1	chr2R	13648080	13648104	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4524
Merged-chr2R-13702867-1	chr2R	13702855	13702879	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4534
Merged-chr3R-10575169-1	chr3R	10575157	10575181	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10008a
Merged-chr3R-10575228-1	chr3R	10575216	10575240	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10008b
Merged-chr2R-13738338-1	chr2R	13738326	13738350	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4543
Merged-chr2R-13759615-1	chr2R	13759603	13759627	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4548
Merged-chr3R-7444898-1	chr3R	7444886	7444910	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9633b
Merged-chr3R-7444978-1	chr3R	7444966	7444990	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9633c
Merged-chr3R-7445042-1	chr3R	7445030	7445054	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9633d
Merged-chr2R-14054744-1	chr2R	14054732	14054756	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4570
Merged-chr3L-15080091-1	chr3L	15080079	15080103	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7390b
Merged-chr2R-14260219-1	chr2R	14260207	14260231	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4586
Merged-chr2R-14260487-1	chr2R	14260475	14260499	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4587
Merged-chr3R-8904172-1	chr3R	8904160	8904184	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9795a
Merged-chr3R-8904219-1	chr3R	8904207	8904231	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9795b
Merged-chr3L-14104643-1	chr3L	14104631	14104655	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7231a
Merged-chr3L-14104721-1	chr3L	14104709	14104733	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7231b
Merged-chr3R-8914144-1	chr3R	8914132	8914156	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9796b
Merged-chr3R-8914263-1	chr3R	8914251	8914275	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9796c
Merged-chr3R-8914355-1	chr3R	8914343	8914367	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9796d
Merged-chr3L-5181082-1	chr3L	5181070	5181094	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6193b
Merged-chr3R-7474293-1	chr3R	7474281	7474305	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9639d
Merged-chr3R-7474655-1	chr3R	7474643	7474667	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_9639f
Merged-chr3L-5249073-1	chr3L	5249061	5249085	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_6194a
Merged-chr3L-15109804-1	chr3L	15109792	15109816	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7397b
Merged-chrX-139887-1	chrX	139875	139899	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12407
Merged-chr2L-9581706-1	chr2L	9581694	9581718	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1240a
Merged-chrX-150439-1	chrX	150427	150451	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12410
Merged-chrX-159943-1	chrX	159931	159955	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12411
Merged-chrX-183964-1	chrX	183952	183976	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12416
Merged-chrX-201933-1	chrX	201921	201945	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12418
Merged-chr2R-16585959-1	chr2R	16585947	16585971	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_4847b
Merged-chr3R-18036761-1	chr3R	18036749	18036773	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10972b
Merged-chr3L-14143457-1	chr3L	14143445	14143469	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_7239b
Merged-chrX-318791-1	chrX	318779	318803	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12433
Merged-chrX-339560-1	chrX	339548	339572	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12436
Merged-chrX-16213494-1	chrX	16213482	16213506	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_14241b
Merged-chr2L-20121001-1	chr2L	20120989	20121013	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2445a
Merged-chr2L-20121090-1	chr2L	20121078	20121102	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_2445b
Merged-chrX-380551-1	chrX	380539	380563	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12448
Merged-chr3R-27674993-1	chr3R	27674981	27675005	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12004a
Merged-chr3R-27675124-1	chr3R	27675112	27675136	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12004b
Merged-chr3R-27675383-1	chr3R	27675371	27675395	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12004c
Merged-chrX-420869-1	chrX	420857	420881	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12457
Merged-chrX-511682-1	chrX	511670	511694	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12464
Merged-chrX-7201997-1	chrX	7201985	7202009	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13208c
Merged-chrX-8419962-1	chrX	8419950	8419974	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13369c
Merged-chrX-8420183-1	chrX	8420171	8420195	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_13369d
Merged-chr2L-9601439-1	chr2L	9601427	9601451	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1247c
Merged-chr2L-9601546-1	chr2L	9601534	9601558	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_1247d
Merged-chrX-581994-1	chrX	581982	582006	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12484
Merged-chr3R-16959941-1	chr3R	16959929	16959953	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_10818a
Merged-chrX-659258-1	chrX	659246	659270	+	0.000000	Insv_ChIPnexus_sumit_q10.bed	1				Insv_ChIPnexus_peak_12492
